filename,official_source,url,local_path,size,sha256,retrieval_time,caldb_release,reason,status
nuAcutdet0_20100101v003.rmf,NASA HEASARC official CALDB S3 mirror,https://nasa-heasarc.s3.us-east-1.amazonaws.com/caldb/data/nustar/fpm/cpf/rmf/nuAcutdet0_20100101v003.rmf,data/raw/nustar/calibration/caldb/data/nustar/fpm/cpf/rmf/nuAcutdet0_20100101v003.rmf,67233600,3cf093f5610677ef6fbe062e993854abb94ea295390a104cfa37409cd983231c,2026-09-23T12:04:28.121957+00:00,20260903,DEPTHCUT=NOMINAL; official RMF grouping file covers this module detector,ACQUIRED
nuAcutdet1_20100101v003.rmf,NASA HEASARC official CALDB S3 mirror,https://nasa-heasarc.s3.us-east-1.amazonaws.com/caldb/data/nustar/fpm/cpf/rmf/nuAcutdet1_20100101v003.rmf,data/raw/nustar/calibration/caldb/data/nustar/fpm/cpf/rmf/nuAcutdet1_20100101v003.rmf,67233600,3813235eef3b600dea8ec62bd0c669b9a448c16e5fa90b1465a4e233bb42692e,2026-09-23T12:04:31.450857+00:00,20260903,DEPTHCUT=NOMINAL; official RMF grouping file covers this module detector,ACQUIRED
nuAcutdet2_20100101v003.rmf,NASA HEASARC official CALDB S3 mirror,https://nasa-heasarc.s3.us-east-1.amazonaws.com/caldb/data/nustar/fpm/cpf/rmf/nuAcutdet2_20100101v003.rmf,data/raw/nustar/calibration/caldb/data/nustar/fpm/cpf/rmf/nuAcutdet2_20100101v003.rmf,67233600,d2a2eb3424f57e84d74def4df4e85fd52f4c650815ce67b4d19bbb8dd66708c3,2026-09-23T12:04:34.704569+00:00,20260903,DEPTHCUT=NOMINAL; official RMF grouping file covers this module detector,ACQUIRED
nuAcutdet3_20100101v003.rmf,NASA HEASARC official CALDB S3 mirror,https://nasa-heasarc.s3.us-east-1.amazonaws.com/caldb/data/nustar/fpm/cpf/rmf/nuAcutdet3_20100101v003.rmf,data/raw/nustar/calibration/caldb/data/nustar/fpm/cpf/rmf/nuAcutdet3_20100101v003.rmf,67233600,d26dd472ef1d327397e1eb50f5fe79f15056fedfc2e6f261fbbd0b9f7fb3a2cf,2026-09-23T12:04:37.253083+00:00,20260903,DEPTHCUT=NOMINAL; official RMF grouping file covers this module detector,ACQUIRED
nuBcutdet0_20100101v003.rmf,NASA HEASARC official CALDB S3 mirror,https://nasa-heasarc.s3.us-east-1.amazonaws.com/caldb/data/nustar/fpm/cpf/rmf/nuBcutdet0_20100101v003.rmf,data/raw/nustar/calibration/caldb/data/nustar/fpm/cpf/rmf/nuBcutdet0_20100101v003.rmf,67233600,cb3416f6b9e572f6b958ed804293bf88224c176e7a5e82df2c6d5904d2f8db66,2026-09-23T12:04:40.245063+00:00,20260903,DEPTHCUT=NOMINAL; official RMF grouping file covers this module detector,ACQUIRED
nuBcutdet1_20100101v003.rmf,NASA HEASARC official CALDB S3 mirror,https://nasa-heasarc.s3.us-east-1.amazonaws.com/caldb/data/nustar/fpm/cpf/rmf/nuBcutdet1_20100101v003.rmf,data/raw/nustar/calibration/caldb/data/nustar/fpm/cpf/rmf/nuBcutdet1_20100101v003.rmf,67233600,528011e5c90aa351465a8132e46e0a84d92cf34a49e0053fd141fbb959767c7f,2026-09-23T12:04:44.717406+00:00,20260903,DEPTHCUT=NOMINAL; official RMF grouping file covers this module detector,ACQUIRED
nuBcutdet2_20100101v003.rmf,NASA HEASARC official CALDB S3 mirror,https://nasa-heasarc.s3.us-east-1.amazonaws.com/caldb/data/nustar/fpm/cpf/rmf/nuBcutdet2_20100101v003.rmf,data/raw/nustar/calibration/caldb/data/nustar/fpm/cpf/rmf/nuBcutdet2_20100101v003.rmf,67233600,2abd37725fbd8c4eebea2e8a41c648d568aa40646fa30a7f99481bee81de9514,2026-09-23T12:04:47.619299+00:00,20260903,DEPTHCUT=NOMINAL; official RMF grouping file covers this module detector,ACQUIRED
nuBcutdet3_20100101v003.rmf,NASA HEASARC official CALDB S3 mirror,https://nasa-heasarc.s3.us-east-1.amazonaws.com/caldb/data/nustar/fpm/cpf/rmf/nuBcutdet3_20100101v003.rmf,data/raw/nustar/calibration/caldb/data/nustar/fpm/cpf/rmf/nuBcutdet3_20100101v003.rmf,67233600,e82dda1c80bd75d99eaa9cd2b22213e57de85607bc76c57ee6074da189e39d08,2026-09-23T12:04:50.603984+00:00,20260903,DEPTHCUT=NOMINAL; official RMF grouping file covers this module detector,ACQUIRED
