rxte_obsid,source_id,canonical_source,archive_target_name,reference_class,class_label,proposal_id,cycle,observation_start,duration,exposure,archive_identifier,mapping_method,mapping_confidence,separation_deg,ra,dec,archive_status,status,query_record,notes,selection_method,inspection_sample
50025-01-01-01,4u_1702_429,4U 1702-429,4U1702-429,NS,NS,50025,5,51781.03822,3692.0,1555.0,AO5/P50025/50025-01-01-01,explicit_designation_and_independent_catalog_position,high,0.0002877334799907,256.56399,-43.036,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1702_429.json,,chronological_even_rank_cap32_v1,False
50025-01-01-03,4u_1702_429,4U 1702-429,4U1702-429,NS,NS,50025,5,51781.50852,2640.0,2245.0,AO5/P50025/50025-01-01-03,explicit_designation_and_independent_catalog_position,high,0.0002877334799907,256.56399,-43.036,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1702_429.json,,chronological_even_rank_cap32_v1,False
50025-01-01-05,4u_1702_429,4U 1702-429,4U1702-429,NS,NS,50025,5,51781.72578,2496.0,1797.0,AO5/P50025/50025-01-01-05,explicit_designation_and_independent_catalog_position,high,0.0002877334799907,256.56399,-43.036,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1702_429.json,,chronological_even_rank_cap32_v1,False
50025-01-01-07,4u_1702_429,4U 1702-429,4U1702-429,NS,NS,50025,5,51782.03495,4633.0,1519.0,AO5/P50025/50025-01-01-07,explicit_designation_and_independent_catalog_position,high,0.0002877334799907,256.56399,-43.036,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1702_429.json,,chronological_even_rank_cap32_v1,False
50030-01-05-00,4u_1702_429,4U 1702-429,4U_1702-429,NS,NS,50030,5,51859.85249,29587.0,18528.0,AO5/P50030/50030-01-05-00,explicit_designation_and_independent_catalog_position,high,0.0006434499181003,256.56299,-43.036,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1702_429.json,,chronological_even_rank_cap32_v1,True
50030-01-06-00,4u_1702_429,4U 1702-429,4U_1702-429,NS,NS,50030,5,51914.72939,29492.0,19101.0,AO5/P50030/50030-01-06-00,explicit_designation_and_independent_catalog_position,high,0.0006434499181003,256.56299,-43.036,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1702_429.json,,chronological_even_rank_cap32_v1,False
50030-01-07-00,4u_1702_429,4U 1702-429,4U_1702-429,NS,NS,50030,5,51938.95788,26992.0,17055.0,AO5/P50030/50030-01-07-00,explicit_designation_and_independent_catalog_position,high,0.0006434499181003,256.56299,-43.036,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1702_429.json,,chronological_even_rank_cap32_v1,False
50030-01-09-01,4u_1702_429,4U 1702-429,4U_1702-429,NS,NS,50030,5,51950.69039,3242.0,2199.0,AO5/P50030/50030-01-09-01,explicit_designation_and_independent_catalog_position,high,0.0006434499181003,256.56299,-43.036,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1702_429.json,,chronological_even_rank_cap32_v1,False
50030-01-09-02,4u_1702_429,4U 1702-429,4U_1702-429,NS,NS,50030,5,51950.82362,4151.0,3415.0,AO5/P50030/50030-01-09-02,explicit_designation_and_independent_catalog_position,high,0.0006434499181003,256.56299,-43.036,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1702_429.json,,chronological_even_rank_cap32_v1,False
50030-01-09-04,4u_1702_429,4U 1702-429,4U_1702-429,NS,NS,50030,5,51950.95626,4151.0,3416.0,AO5/P50030/50030-01-09-04,explicit_designation_and_independent_catalog_position,high,0.0006434499181003,256.56299,-43.036,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1702_429.json,,chronological_even_rank_cap32_v1,False
50030-01-10-00,4u_1702_429,4U 1702-429,4U_1702-429,NS,NS,50030,5,51961.56207,4992.0,3674.0,AO5/P50030/50030-01-10-00,explicit_designation_and_independent_catalog_position,high,0.0006434499181003,256.56299,-43.036,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1702_429.json,,chronological_even_rank_cap32_v1,False
50030-01-10-02,4u_1702_429,4U 1702-429,4U_1702-429,NS,NS,50030,5,51961.77053,11101.0,6592.0,AO5/P50030/50030-01-10-02,explicit_designation_and_independent_catalog_position,high,0.0006434499181003,256.56299,-43.036,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1702_429.json,,chronological_even_rank_cap32_v1,False
50030-01-11-01,4u_1702_429,4U 1702-429,4U_1702-429,NS,NS,50030,5,52000.97521,2960.0,2118.0,AO5/P50030/50030-01-11-01,explicit_designation_and_independent_catalog_position,high,0.0006434499181003,256.56299,-43.036,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1702_429.json,,chronological_even_rank_cap32_v1,False
50030-01-11-02,4u_1702_429,4U 1702-429,4U_1702-429,NS,NS,50030,5,52131.00008,1087.0,655.0,AO5/P50030/50030-01-11-02,explicit_designation_and_independent_catalog_position,high,0.0006434499181003,256.56299,-43.036,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1702_429.json,,chronological_even_rank_cap32_v1,False
50030-01-13-01,4u_1702_429,4U 1702-429,4U_1702-429,NS,NS,50030,5,52168.06482,9720.0,6854.0,AO5/P50030/50030-01-13-01,explicit_designation_and_independent_catalog_position,high,0.0006434499181003,256.56299,-43.036,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1702_429.json,,chronological_even_rank_cap32_v1,False
50030-01-14-02,4u_1702_429,4U 1702-429,4U_1702-429,NS,NS,50030,5,52229.57416,3287.0,2541.0,AO5/P50030/50030-01-14-02,explicit_designation_and_independent_catalog_position,high,0.0006434499181003,256.56299,-43.036,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1702_429.json,,chronological_even_rank_cap32_v1,False
50030-01-14-03,4u_1702_429,4U 1702-429,4U_1702-429,NS,NS,50030,5,52229.83641,3964.0,2769.0,AO5/P50030/50030-01-14-03,explicit_designation_and_independent_catalog_position,high,0.0006434499181003,256.56299,-43.036,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1702_429.json,,chronological_even_rank_cap32_v1,False
94415-01-01-01,4u_1702_429,4U 1702-429,4U_1702-429,NS,NS,94415,13,54892.85494,4105.0,3235.0,AO13/P94415/94415-01-01-01,explicit_designation_and_independent_catalog_position,high,5.251119438003828e-05,256.56381,-43.0358,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1702_429.json,,chronological_even_rank_cap32_v1,False
94415-01-02-01,4u_1702_429,4U 1702-429,4U_1702-429,NS,NS,94415,13,55125.9079,10725.0,7694.0,AO13/P94415/94415-01-02-01,explicit_designation_and_independent_catalog_position,high,5.200000000205267e-05,256.5638,-43.0358,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1702_429.json,,chronological_even_rank_cap32_v1,False
95338-04-01-01,4u_1702_429,4U 1702-429,4U1702-429,NS,NS,95338,14,55376.7695,2502.0,1666.0,AO14/P95338/95338-04-01-01,explicit_designation_and_independent_catalog_position,high,0.005472663543715,256.56451,-43.0303,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1702_429.json,,chronological_even_rank_cap32_v1,True
70038-01-01-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,70038,7,52392.90718,16017.0,12373.0,AO7/P70038/70038-01-01-00,explicit_designation_and_independent_catalog_position,high,0.0017983042149446,257.229,-44.101,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,True
91039-01-01-10,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,91039,10,53517.12162,2897.0,1958.0,AO10/P91039/91039-01-01-10,explicit_designation_and_independent_catalog_position,high,0.0025958258155941,257.22919,-44.1,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
91039-01-01-50,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,91039,10,53545.96086,1559.0,758.0,AO10/P91039/91039-01-01-50,explicit_designation_and_independent_catalog_position,high,0.0025958258155941,257.22919,-44.1,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
91039-01-02-30,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,91039,10,53650.55153,2543.0,1677.0,AO10/P91039/91039-01-02-30,explicit_designation_and_independent_catalog_position,high,0.0025958258155941,257.22919,-44.1,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
91039-01-02-61,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,91039,10,53674.91373,3913.0,1826.0,AO10/P91039/91039-01-02-61,explicit_designation_and_independent_catalog_position,high,0.0025958258155941,257.22919,-44.1,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
91039-01-03-33,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,91039,10,54048.34548,3318.0,1977.0,AO10/P91039/91039-01-03-33,explicit_designation_and_independent_catalog_position,high,0.0025958258155941,257.22919,-44.1,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
93060-01-10-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,93060,12,54312.43399,5899.0,2918.0,AO12/P93060/93060-01-10-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
93060-01-22-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,93060,12,54360.15777,4256.0,2137.0,AO12/P93060/93060-01-22-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
93060-01-35-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,93060,12,54412.18179,5689.0,2844.0,AO12/P93060/93060-01-35-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
93060-01-58-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,93060,12,54504.85662,3568.0,2872.0,AO12/P93060/93060-01-58-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
93060-01-71-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,93060,12,54556.88451,2723.0,1953.0,AO12/P93060/93060-01-71-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
93060-01-85-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,93060,12,54612.76661,2898.0,1925.0,AO12/P93060/93060-01-85-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
93060-01-01-10,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,93060,12,54668.06536,2474.0,1900.0,AO12/P93060/93060-01-01-10,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
93060-01-14-10,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,93060,12,54720.20147,2296.0,1927.0,AO12/P93060/93060-01-14-10,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
93060-01-28-10,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,93060,12,54776.91675,5431.0,3574.0,AO12/P93060/93060-01-28-10,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
94060-01-02-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,94060,13,54870.15964,3138.0,2050.0,AO13/P94060/94060-01-02-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
94060-01-15-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,94060,13,54922.74788,6027.0,3175.0,AO13/P94060/94060-01-15-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,True
94060-01-30-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,94060,13,54982.93215,3050.0,1879.0,AO13/P94060/94060-01-30-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
94060-01-46-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,94060,13,55046.31339,5644.0,2545.0,AO13/P94060/94060-01-46-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
94060-01-61-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,94060,13,55106.29502,5658.0,3304.0,AO13/P94060/94060-01-61-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
95060-01-07-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55222.26336,2774.0,1768.0,AO14/P95060/95060-01-07-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
95060-01-22-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55282.09597,2636.0,2311.0,AO14/P95060/95060-01-22-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
95060-01-36-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55338.59314,4641.0,1999.0,AO14/P95060/95060-01-36-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
95060-01-50-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55393.8832,2779.0,1938.0,AO14/P95060/95060-01-50-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
95060-01-63-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55446.25524,5666.0,2332.0,AO14/P95060/95060-01-63-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
95060-01-77-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,95060,14,55502.0877,4802.0,1464.0,AO14/P95060/95060-01-77-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
96060-01-10-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,96060,15,55600.7563,3836.0,1730.0,AO15/P96060/96060-01-10-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
96060-01-23-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,96060,15,55652.56258,3866.0,2087.0,AO15/P96060/96060-01-23-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
96060-01-36-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,96060,15,55704.67958,4717.0,3407.0,AO15/P96060/96060-01-36-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
96060-01-51-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,96060,15,55764.36258,1800.0,1601.0,AO15/P96060/96060-01-51-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
96060-01-65-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,96060,15,55820.51871,2827.0,1743.0,AO15/P96060/96060-01-65-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,False
96060-01-78-00,4u_1705_44,4U 1705-44,4U_1705-44,NS,NS,96060,15,55884.98758,4156.0,1800.0,AO15/P96060/96060-01-78-00,explicit_designation_and_independent_catalog_position,high,0.0014075822992713,257.22501,-44.1019,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1705_44.json,,chronological_even_rank_cap32_v1,True
10410-01-01-00,4u_1728_34,4U 1728-34,4U1728-34,NS,NS,10410,1,50206.57118,1189.0,255.0,AO1/P10410/10410-01-01-00,explicit_designation_and_independent_catalog_position,high,0.0011217863731542,262.98901,-33.834,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,True
30042-03-02-00,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,30042,3,51093.20911,17428.0,10364.0,AO3/P30042/30042-03-02-00,explicit_designation_and_independent_catalog_position,high,0.0016529944349568,262.98901,-33.835,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
30042-03-08-00,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,30042,3,51122.16605,13235.0,6769.0,AO3/P30042/30042-03-08-00,explicit_designation_and_independent_catalog_position,high,0.0016529944349568,262.98901,-33.835,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
30042-03-17-00,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,30042,3,51134.53845,4242.0,3431.0,AO3/P30042/30042-03-17-00,explicit_designation_and_independent_catalog_position,high,0.0016529944349568,262.98901,-33.835,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
40033-06-02-05,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,40033,4,51206.11687,3600.0,2723.0,AO4/P40033/40033-06-02-05,explicit_designation_and_independent_catalog_position,high,0.0016529944349568,262.98901,-33.835,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
40027-06-01-02,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,40027,4,51237.17241,9528.0,6027.0,AO4/P40027/40027-06-01-02,explicit_designation_and_independent_catalog_position,high,0.0029526048319495,262.98801,-33.836,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
40027-08-02-02,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,40027,4,51366.34469,3139.0,1699.0,AO4/P40027/40027-08-02-02,explicit_designation_and_independent_catalog_position,high,0.0029526048319495,262.98801,-33.836,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
40019-03-01-02,4u_1728_34,4U 1728-34,4U1728-34,NS,NS,40019,4,51442.73239,3421.0,2139.0,AO4/P40019/40019-03-01-02,explicit_designation_and_independent_catalog_position,high,0.0016529944349568,262.98901,-33.835,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
50029-23-01-00,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,50029,5,51652.39999,3717.0,2460.0,AO5/P50029/50029-23-01-00,explicit_designation_and_independent_catalog_position,high,0.0016529944349568,262.98901,-33.835,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
50023-01-19-00,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,50023,5,51685.49141,4160.0,2740.0,AO5/P50023/50023-01-19-00,explicit_designation_and_independent_catalog_position,high,0.0016529944349568,262.98901,-33.835,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
50023-01-31-00,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,50023,5,51730.41855,6085.0,2794.0,AO5/P50023/50023-01-31-00,explicit_designation_and_independent_catalog_position,high,0.0016529944349568,262.98901,-33.835,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
50030-03-05-01,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,50030,5,52024.4923,4563.0,2949.0,AO5/P50030/50030-03-05-01,explicit_designation_and_independent_catalog_position,high,0.0016529944349568,262.98901,-33.835,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
50030-03-08-00,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,50030,5,52200.31367,21369.0,13954.0,AO5/P50030/50030-03-08-00,explicit_designation_and_independent_catalog_position,high,0.0016529944349568,262.98901,-33.835,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
70028-01-01-08,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,70028,7,52336.87321,3757.0,2108.0,AO7/P70028/70028-01-01-08,explicit_designation_and_independent_catalog_position,high,0.0016529944349568,262.98901,-33.835,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
91023-01-02-00,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,91023,10,53465.17557,10487.0,7638.0,AO10/P91023/91023-01-02-00,explicit_designation_and_independent_catalog_position,high,0.0014907804258614,262.9917,-33.8328,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
92023-03-07-00,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,92023,11,53810.21631,2668.0,1796.0,AO11/P92023/92023-03-07-00,explicit_designation_and_independent_catalog_position,high,0.0013262759456816,262.9892,-33.8347,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
92023-03-22-00,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,92023,11,53840.60141,2868.0,2033.0,AO11/P92023/92023-03-22-00,explicit_designation_and_independent_catalog_position,high,0.0013262759456816,262.9892,-33.8347,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,True
92023-03-33-00,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,92023,11,53862.09401,2821.0,1929.0,AO11/P92023/92023-03-33-00,explicit_designation_and_independent_catalog_position,high,0.0013262759456816,262.9892,-33.8347,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
92023-03-52-00,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,92023,11,53900.73322,2297.0,1516.0,AO11/P92023/92023-03-52-00,explicit_designation_and_independent_catalog_position,high,0.0013262759456816,262.9892,-33.8347,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
92023-03-81-00,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,92023,11,53958.42844,2338.0,1845.0,AO11/P92023/92023-03-81-00,explicit_designation_and_independent_catalog_position,high,0.0013262759456816,262.9892,-33.8347,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
92023-03-94-00,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,92023,11,53984.1628,3823.0,2167.0,AO11/P92023/92023-03-94-00,explicit_designation_and_independent_catalog_position,high,0.0013262759456816,262.9892,-33.8347,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
92023-03-09-10,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,92023,11,54010.42844,2809.0,1922.0,AO11/P92023/92023-03-09-10,explicit_designation_and_independent_catalog_position,high,0.0013262759456816,262.9892,-33.8347,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
92023-03-22-10,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,92023,11,54036.09891,3600.0,1927.0,AO11/P92023/92023-03-22-10,explicit_designation_and_independent_catalog_position,high,0.0013262759456816,262.9892,-33.8347,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
92023-03-33-10,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,92023,11,54118.2742,2941.0,1977.0,AO11/P92023/92023-03-33-10,explicit_designation_and_independent_catalog_position,high,0.0013262759456816,262.9892,-33.8347,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
92023-03-46-10,4u_1728_34,4U 1728-34,4U_1728-34,NS,NS,92023,11,54144.06166,2120.0,1703.0,AO11/P92023/92023-03-46-10,explicit_designation_and_independent_catalog_position,high,0.0013262759456816,262.9892,-33.8347,archived,ACCEPTED_CANDIDATE,data/provenance/reconstruction/query_4u_1728_34.json,,chronological_even_rank_cap32_v1,False
